OrderID,Date,CustomerID,Product,Quantity,UnitPrice,GrossAmount,CouponCode,DiscountPercent,DiscountAmount,NetAmount,TotalPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,ReferralSource,OrderYear,OrderMonth,OrderMonthName,OrderDay,DayOfWeek,IsWeekend
ORD200420,2024-11-29,C11921,Phone,1,452.7,452.7,FREESHIP,0.0,0.0,452.7,452.7,439 Main St,Debit Card,Shipped,TRK91362635,5,Instagram,2024,11,November,29,Friday,0
ORD200421,2023-10-15,C50683,Chair,2,288.21,576.42,NO_COUPON,0.0,0.0,576.42,576.42,769 Main St,Debit Card,Cancelled,TRK53032122,5,Email,2023,10,October,15,Sunday,1
ORD200422,2023-06-05,C76140,Phone,4,206.6,826.4,WINTER15,0.15,123.96,702.44,826.4,914 Main St,Gift Card,Returned,TRK25861469,6,Referral,2023,6,June,5,Monday,0
ORD200423,2024-07-20,C94311,Printer,4,685.2,2740.8,WINTER15,0.15,411.12,2329.68,2740.8,195 Main St,Gift Card,Cancelled,TRK97308771,6,Google,2024,7,July,20,Saturday,1
ORD200424,2023-04-12,C49491,Chair,5,22.94,114.7,NO_COUPON,0.0,0.0,114.7,114.7,339 Main St,Cash,Pending,TRK64012257,10,Email,2023,4,April,12,Wednesday,0
ORD200425,2023-03-09,C40648,Laptop,2,301.88,603.76,WINTER15,0.15,90.56,513.2,603.76,488 Main St,Gift Card,Returned,TRK25325993,5,Email,2023,3,March,9,Thursday,0
ORD200426,2025-03-16,C40967,Monitor,5,57.45,287.25,NO_COUPON,0.0,0.0,287.25,287.25,315 Main St,Cash,Cancelled,TRK24839296,10,Facebook,2025,3,March,16,Sunday,1
ORD200427,2024-12-18,C25406,Desk,1,161.24,161.24,WINTER15,0.15,24.19,137.05,161.24,379 Main St,Credit Card,Pending,TRK70952564,3,Instagram,2024,12,December,18,Wednesday,0
ORD200428,2024-11-26,C77085,Chair,4,262.58,1050.32,WINTER15,0.15,157.55,892.77,1050.32,895 Main St,Online,Cancelled,TRK57227640,8,Email,2024,11,November,26,Tuesday,0
ORD200429,2024-12-19,C38126,Printer,4,515.19,2060.76,SAVE10,0.1,206.08,1854.68,2060.76,522 Main St,Credit Card,Pending,TRK90838498,9,Facebook,2024,12,December,19,Thursday,0
ORD200430,2023-06-07,C87448,Phone,1,450.07,450.07,FREESHIP,0.0,0.0,450.07,450.07,433 Main St,Gift Card,Shipped,TRK44134016,6,Google,2023,6,June,7,Wednesday,0
ORD200431,2024-10-06,C62312,Printer,1,52.54,52.54,WINTER15,0.15,7.88,44.66,52.54,651 Main St,Debit Card,Cancelled,TRK59623037,6,Facebook,2024,10,October,6,Sunday,1
ORD200432,2023-09-04,C58443,Tablet,2,424.32,848.64,NO_COUPON,0.0,0.0,848.64,848.64,662 Main St,Credit Card,Returned,TRK77163738,6,Referral,2023,9,September,4,Monday,0
ORD200433,2023-08-26,C36613,Monitor,3,631.64,1894.92,FREESHIP,0.0,0.0,1894.92,1894.92,785 Main St,Credit Card,Returned,TRK13282106,3,Facebook,2023,8,August,26,Saturday,1
ORD200434,2023-10-22,C73893,Printer,5,327.68,1638.4,NO_COUPON,0.0,0.0,1638.4,1638.4,384 Main St,Credit Card,Returned,TRK85939879,6,Facebook,2023,10,October,22,Sunday,1
ORD200435,2023-05-27,C48601,Printer,1,414.47,414.47,FREESHIP,0.0,0.0,414.47,414.47,101 Main St,Debit Card,Returned,TRK97868309,3,Instagram,2023,5,May,27,Saturday,1
ORD200436,2023-02-11,C14568,Laptop,4,221.33,885.32,NO_COUPON,0.0,0.0,885.32,885.32,651 Main St,Online,Pending,TRK73545796,5,Google,2023,2,February,11,Saturday,1
ORD200437,2024-04-18,C63378,Phone,1,512.39,512.39,FREESHIP,0.0,0.0,512.39,512.39,955 Main St,Online,Delivered,TRK20863705,2,Instagram,2024,4,April,18,Thursday,0
ORD200438,2025-01-03,C77800,Tablet,3,459.34,1378.02,SAVE10,0.1,137.8,1240.22,1378.02,436 Main St,Gift Card,Pending,TRK27439574,3,Instagram,2025,1,January,3,Friday,0
ORD200439,2024-09-08,C91155,Tablet,1,146.32,146.32,WINTER15,0.15,21.95,124.37,146.32,321 Main St,Online,Shipped,TRK36260319,4,Facebook,2024,9,September,8,Sunday,1
ORD200440,2024-11-05,C60215,Desk,4,83.6,334.4,SAVE10,0.1,33.44,300.96,334.4,978 Main St,Debit Card,Pending,TRK31727767,4,Facebook,2024,11,November,5,Tuesday,0
ORD200441,2023-12-13,C52915,Printer,2,328.54,657.08,FREESHIP,0.0,0.0,657.08,657.08,475 Main St,Gift Card,Returned,TRK79466982,6,Email,2023,12,December,13,Wednesday,0
ORD200442,2024-05-06,C72588,Chair,5,314.94,1574.7,SAVE10,0.1,157.47,1417.23,1574.7,661 Main St,Cash,Pending,TRK43410829,8,Instagram,2024,5,May,6,Monday,0
ORD200443,2024-05-14,C61668,Chair,2,69.64,139.28,NO_COUPON,0.0,0.0,139.28,139.28,813 Main St,Cash,Returned,TRK58970302,6,Facebook,2024,5,May,14,Tuesday,0
ORD200444,2024-06-08,C79508,Printer,1,135.17,135.17,FREESHIP,0.0,0.0,135.17,135.17,585 Main St,Online,Shipped,TRK61882353,6,Instagram,2024,6,June,8,Saturday,1
ORD200445,2024-03-23,C94569,Phone,1,487.21,487.21,SAVE10,0.1,48.72,438.49,487.21,227 Main St,Cash,Delivered,TRK31351770,3,Referral,2024,3,March,23,Saturday,1
ORD200446,2023-10-18,C89592,Laptop,5,509.58,2547.9,FREESHIP,0.0,0.0,2547.9,2547.9,262 Main St,Online,Delivered,TRK49442402,6,Instagram,2023,10,October,18,Wednesday,0
ORD200447,2024-04-07,C48207,Printer,2,416.81,833.62,NO_COUPON,0.0,0.0,833.62,833.62,356 Main St,Cash,Returned,TRK45355655,2,Facebook,2024,4,April,7,Sunday,1
ORD200448,2023-09-04,C16776,Laptop,2,160.0,320.0,SAVE10,0.1,32.0,288.0,320.0,854 Main St,Cash,Pending,TRK12860600,4,Instagram,2023,9,September,4,Monday,0
ORD200449,2024-08-26,C91518,Tablet,3,253.05,759.15,NO_COUPON,0.0,0.0,759.15,759.15,286 Main St,Online,Pending,TRK48688724,3,Instagram,2024,8,August,26,Monday,0
ORD200450,2024-01-15,C36408,Monitor,5,615.1,3075.5,WINTER15,0.15,461.32,2614.18,3075.5,160 Main St,Gift Card,Returned,TRK94023253,10,Instagram,2024,1,January,15,Monday,0
ORD200451,2023-04-01,C14837,Monitor,1,183.18,183.18,SAVE10,0.1,18.32,164.86,183.18,647 Main St,Debit Card,Cancelled,TRK17501136,6,Email,2023,4,April,1,Saturday,1
ORD200452,2023-07-23,C36467,Printer,1,75.78,75.78,SAVE10,0.1,7.58,68.2,75.78,581 Main St,Cash,Pending,TRK20863987,5,Google,2023,7,July,23,Sunday,1
ORD200453,2025-05-02,C15017,Tablet,1,675.57,675.57,WINTER15,0.15,101.34,574.23,675.57,492 Main St,Cash,Shipped,TRK51241924,1,Facebook,2025,5,May,2,Friday,0
ORD200454,2024-11-27,C54759,Laptop,1,109.29,109.29,FREESHIP,0.0,0.0,109.29,109.29,686 Main St,Debit Card,Cancelled,TRK75583042,5,Google,2024,11,November,27,Wednesday,0
ORD200455,2024-03-26,C58341,Phone,1,639.83,639.83,SAVE10,0.1,63.98,575.85,639.83,874 Main St,Debit Card,Pending,TRK32856728,2,Referral,2024,3,March,26,Tuesday,0
ORD200456,2023-06-26,C94479,Desk,5,62.81,314.05,SAVE10,0.1,31.4,282.65,314.05,259 Main St,Credit Card,Shipped,TRK69089975,9,Facebook,2023,6,June,26,Monday,0
ORD200457,2025-05-25,C50236,Desk,4,615.83,2463.32,WINTER15,0.15,369.5,2093.82,2463.32,545 Main St,Online,Returned,TRK67692578,4,Instagram,2025,5,May,25,Sunday,1
ORD200458,2024-07-02,C31412,Monitor,4,510.58,2042.32,WINTER15,0.15,306.35,1735.97,2042.32,196 Main St,Credit Card,Returned,TRK61946127,7,Email,2024,7,July,2,Tuesday,0
ORD200459,2024-07-24,C90142,Desk,1,334.39,334.39,NO_COUPON,0.0,0.0,334.39,334.39,433 Main St,Credit Card,Returned,TRK39717191,2,Instagram,2024,7,July,24,Wednesday,0
ORD200460,2024-10-06,C83548,Laptop,1,144.25,144.25,WINTER15,0.15,21.64,122.61,144.25,474 Main St,Cash,Returned,TRK93822942,2,Referral,2024,10,October,6,Sunday,1
ORD200461,2024-06-08,C29697,Tablet,1,401.82,401.82,FREESHIP,0.0,0.0,401.82,401.82,407 Main St,Credit Card,Shipped,TRK47776482,5,Google,2024,6,June,8,Saturday,1
ORD200462,2025-03-31,C22991,Phone,1,252.68,252.68,NO_COUPON,0.0,0.0,252.68,252.68,731 Main St,Online,Cancelled,TRK32796086,1,Referral,2025,3,March,31,Monday,0
ORD200463,2023-05-26,C25276,Laptop,5,662.78,3313.9,SAVE10,0.1,331.39,2982.51,3313.9,214 Main St,Debit Card,Shipped,TRK14011732,9,Instagram,2023,5,May,26,Friday,0
ORD200464,2023-03-14,C39176,Tablet,4,434.42,1737.68,FREESHIP,0.0,0.0,1737.68,1737.68,739 Main St,Online,Cancelled,TRK71418686,6,Google,2023,3,March,14,Tuesday,0
ORD200465,2024-02-26,C58773,Printer,5,513.49,2567.45,NO_COUPON,0.0,0.0,2567.45,2567.45,391 Main St,Gift Card,Cancelled,TRK65438300,8,Google,2024,2,February,26,Monday,0
ORD200466,2023-07-18,C37412,Phone,1,432.47,432.47,FREESHIP,0.0,0.0,432.47,432.47,895 Main St,Cash,Delivered,TRK97829604,4,Referral,2023,7,July,18,Tuesday,0
ORD200467,2024-08-30,C36492,Desk,1,45.94,45.94,WINTER15,0.15,6.89,39.05,45.94,572 Main St,Cash,Cancelled,TRK44350440,2,Email,2024,8,August,30,Friday,0
ORD200468,2025-06-21,C90110,Phone,1,418.36,418.36,FREESHIP,0.0,0.0,418.36,418.36,998 Main St,Credit Card,Delivered,TRK60203957,5,Email,2025,6,June,21,Saturday,1
ORD200469,2023-11-26,C13877,Chair,5,676.98,3384.9,NO_COUPON,0.0,0.0,3384.9,3384.9,893 Main St,Cash,Cancelled,TRK17254691,5,Facebook,2023,11,November,26,Sunday,1
ORD200470,2023-09-29,C25149,Tablet,4,263.62,1054.48,SAVE10,0.1,105.45,949.03,1054.48,672 Main St,Cash,Shipped,TRK33538608,5,Email,2023,9,September,29,Friday,0
ORD200471,2025-04-19,C52717,Desk,5,551.27,2756.35,FREESHIP,0.0,0.0,2756.35,2756.35,395 Main St,Online,Cancelled,TRK27625571,7,Referral,2025,4,April,19,Saturday,1
ORD200472,2023-01-06,C60029,Chair,3,508.12,1524.36,FREESHIP,0.0,0.0,1524.36,1524.36,796 Main St,Credit Card,Cancelled,TRK86461316,8,Referral,2023,1,January,6,Friday,0
ORD200473,2025-02-25,C28552,Chair,2,14.93,29.86,NO_COUPON,0.0,0.0,29.86,29.86,449 Main St,Online,Shipped,TRK71597160,4,Facebook,2025,2,February,25,Tuesday,0
ORD200474,2023-11-15,C72293,Printer,3,229.34,688.02,SAVE10,0.1,68.8,619.22,688.02,398 Main St,Credit Card,Shipped,TRK84378003,6,Referral,2023,11,November,15,Wednesday,0
ORD200475,2025-04-19,C29844,Tablet,2,438.62,877.24,SAVE10,0.1,87.72,789.52,877.24,363 Main St,Cash,Cancelled,TRK91642337,3,Facebook,2025,4,April,19,Saturday,1
ORD200476,2024-01-15,C77872,Phone,2,513.59,1027.18,FREESHIP,0.0,0.0,1027.18,1027.18,867 Main St,Online,Returned,TRK19292184,4,Referral,2024,1,January,15,Monday,0
ORD200477,2025-03-05,C56564,Phone,2,253.74,507.48,SAVE10,0.1,50.75,456.73,507.48,481 Main St,Online,Shipped,TRK13166044,5,Google,2025,3,March,5,Wednesday,0
ORD200478,2024-11-01,C16758,Tablet,3,62.77,188.31,FREESHIP,0.0,0.0,188.31,188.31,914 Main St,Gift Card,Shipped,TRK88544431,6,Referral,2024,11,November,1,Friday,0
ORD200479,2023-02-18,C87011,Monitor,4,25.29,101.16,NO_COUPON,0.0,0.0,101.16,101.16,943 Main St,Credit Card,Pending,TRK21429162,8,Google,2023,2,February,18,Saturday,1
ORD200480,2023-06-16,C21147,Chair,1,335.1,335.1,FREESHIP,0.0,0.0,335.1,335.1,126 Main St,Debit Card,Pending,TRK93171043,6,Referral,2023,6,June,16,Friday,0
ORD200481,2023-04-23,C94568,Laptop,4,484.85,1939.4,WINTER15,0.15,290.91,1648.49,1939.4,317 Main St,Debit Card,Delivered,TRK58653915,5,Referral,2023,4,April,23,Sunday,1
ORD200482,2025-03-02,C35852,Monitor,3,381.41,1144.23,NO_COUPON,0.0,0.0,1144.23,1144.23,989 Main St,Online,Pending,TRK22302049,6,Instagram,2025,3,March,2,Sunday,1
ORD200483,2023-01-18,C66462,Phone,5,347.92,1739.6,WINTER15,0.15,260.94,1478.66,1739.6,982 Main St,Cash,Pending,TRK52743700,6,Google,2023,1,January,18,Wednesday,0
ORD200484,2024-05-29,C29092,Chair,4,15.01,60.04,NO_COUPON,0.0,0.0,60.04,60.04,767 Main St,Cash,Cancelled,TRK90455340,6,Facebook,2024,5,May,29,Wednesday,0
ORD200485,2023-08-01,C46651,Chair,3,404.79,1214.37,SAVE10,0.1,121.44,1092.93,1214.37,764 Main St,Cash,Shipped,TRK67679195,6,Instagram,2023,8,August,1,Tuesday,0
ORD200486,2023-02-03,C88981,Printer,4,611.26,2445.04,SAVE10,0.1,244.5,2200.54,2445.04,558 Main St,Cash,Shipped,TRK75267873,5,Referral,2023,2,February,3,Friday,0
ORD200487,2023-03-09,C40136,Printer,3,346.52,1039.56,SAVE10,0.1,103.96,935.6,1039.56,211 Main St,Credit Card,Pending,TRK92924852,3,Google,2023,3,March,9,Thursday,0
ORD200488,2024-12-05,C81573,Chair,1,36.65,36.65,WINTER15,0.15,5.5,31.15,36.65,556 Main St,Online,Cancelled,TRK96522994,1,Email,2024,12,December,5,Thursday,0
ORD200489,2023-09-05,C11940,Tablet,3,149.34,448.02,WINTER15,0.15,67.2,380.82,448.02,589 Main St,Gift Card,Cancelled,TRK85466461,7,Email,2023,9,September,5,Tuesday,0
ORD200490,2024-07-22,C50097,Chair,5,467.81,2339.05,NO_COUPON,0.0,0.0,2339.05,2339.05,539 Main St,Online,Cancelled,TRK62785150,10,Facebook,2024,7,July,22,Monday,0
ORD200491,2023-01-05,C98168,Phone,5,420.7,2103.5,WINTER15,0.15,315.52,1787.98,2103.5,481 Main St,Cash,Pending,TRK56423359,5,Facebook,2023,1,January,5,Thursday,0
ORD200492,2023-10-25,C39074,Laptop,5,606.52,3032.6,SAVE10,0.1,303.26,2729.34,3032.6,103 Main St,Debit Card,Shipped,TRK13027036,6,Instagram,2023,10,October,25,Wednesday,0
ORD200493,2025-01-28,C84908,Phone,1,420.26,420.26,FREESHIP,0.0,0.0,420.26,420.26,372 Main St,Credit Card,Pending,TRK64135970,4,Facebook,2025,1,January,28,Tuesday,0
ORD200494,2023-07-19,C64516,Laptop,3,505.79,1517.37,FREESHIP,0.0,0.0,1517.37,1517.37,459 Main St,Debit Card,Pending,TRK63920573,3,Referral,2023,7,July,19,Wednesday,0
ORD200495,2025-06-05,C63827,Phone,4,493.73,1974.92,SAVE10,0.1,197.49,1777.43,1974.92,947 Main St,Debit Card,Pending,TRK35730581,6,Facebook,2025,6,June,5,Thursday,0
ORD200496,2025-03-14,C93618,Printer,3,201.21,603.63,SAVE10,0.1,60.36,543.27,603.63,249 Main St,Online,Cancelled,TRK66129326,3,Google,2025,3,March,14,Friday,0
ORD200497,2024-10-24,C93948,Printer,3,112.29,336.87,NO_COUPON,0.0,0.0,336.87,336.87,454 Main St,Gift Card,Shipped,TRK77358113,6,Google,2024,10,October,24,Thursday,0
ORD200498,2023-07-12,C73961,Tablet,4,132.56,530.24,WINTER15,0.15,79.54,450.7,530.24,306 Main St,Cash,Returned,TRK32607173,8,Instagram,2023,7,July,12,Wednesday,0
ORD200499,2023-04-06,C18138,Printer,3,539.46,1618.38,SAVE10,0.1,161.84,1456.54,1618.38,520 Main St,Credit Card,Shipped,TRK20289483,4,Facebook,2023,4,April,6,Thursday,0
ORD200500,2024-04-07,C79475,Laptop,5,508.59,2542.95,WINTER15,0.15,381.44,2161.51,2542.95,169 Main St,Cash,Returned,TRK42168516,8,Facebook,2024,4,April,7,Sunday,1
ORD200501,2024-02-04,C88546,Desk,4,203.46,813.84,SAVE10,0.1,81.38,732.46,813.84,226 Main St,Credit Card,Pending,TRK19867754,7,Referral,2024,2,February,4,Sunday,1
ORD200502,2023-05-20,C69332,Monitor,3,565.25,1695.75,SAVE10,0.1,169.58,1526.17,1695.75,745 Main St,Debit Card,Returned,TRK65718848,7,Email,2023,5,May,20,Saturday,1
ORD200503,2023-08-31,C64554,Tablet,3,136.84,410.52,FREESHIP,0.0,0.0,410.52,410.52,498 Main St,Online,Pending,TRK95384568,4,Facebook,2023,8,August,31,Thursday,0
ORD200504,2025-06-11,C11676,Monitor,2,464.5,929.0,WINTER15,0.15,139.35,789.65,929.0,805 Main St,Online,Cancelled,TRK35726395,2,Instagram,2025,6,June,11,Wednesday,0
ORD200505,2023-06-11,C36014,Printer,2,434.97,869.94,NO_COUPON,0.0,0.0,869.94,869.94,558 Main St,Online,Shipped,TRK97246526,7,Email,2023,6,June,11,Sunday,1
ORD200506,2023-07-25,C23279,Monitor,2,43.67,87.34,WINTER15,0.15,13.1,74.24,87.34,696 Main St,Cash,Returned,TRK58039693,4,Instagram,2023,7,July,25,Tuesday,0
ORD200507,2023-07-05,C86481,Phone,1,171.59,171.59,WINTER15,0.15,25.74,145.85,171.59,546 Main St,Credit Card,Pending,TRK87513944,5,Email,2023,7,July,5,Wednesday,0
ORD200508,2025-05-14,C39550,Phone,1,558.27,558.27,NO_COUPON,0.0,0.0,558.27,558.27,976 Main St,Online,Delivered,TRK24120267,1,Referral,2025,5,May,14,Wednesday,0
ORD200509,2023-02-15,C68937,Laptop,2,425.03,850.06,WINTER15,0.15,127.51,722.55,850.06,560 Main St,Cash,Returned,TRK31908657,2,Google,2023,2,February,15,Wednesday,0
ORD200510,2024-12-16,C72533,Printer,1,376.76,376.76,SAVE10,0.1,37.68,339.08,376.76,389 Main St,Debit Card,Delivered,TRK51288986,5,Email,2024,12,December,16,Monday,0
ORD200511,2024-03-15,C11415,Monitor,5,575.24,2876.2,WINTER15,0.15,431.43,2444.77,2876.2,267 Main St,Cash,Delivered,TRK65061457,7,Email,2024,3,March,15,Friday,0
ORD200512,2024-09-27,C14114,Desk,3,568.02,1704.06,FREESHIP,0.0,0.0,1704.06,1704.06,856 Main St,Online,Pending,TRK63290700,3,Instagram,2024,9,September,27,Friday,0
ORD200513,2025-02-09,C64128,Tablet,3,94.88,284.64,NO_COUPON,0.0,0.0,284.64,284.64,533 Main St,Gift Card,Shipped,TRK37053575,8,Referral,2025,2,February,9,Sunday,1
ORD200514,2023-04-16,C15629,Printer,3,304.15,912.45,WINTER15,0.15,136.87,775.58,912.45,492 Main St,Gift Card,Shipped,TRK64926044,3,Instagram,2023,4,April,16,Sunday,1
ORD200515,2023-03-14,C67561,Phone,3,553.52,1660.56,FREESHIP,0.0,0.0,1660.56,1660.56,160 Main St,Gift Card,Shipped,TRK75900717,4,Facebook,2023,3,March,14,Tuesday,0
ORD200516,2024-04-07,C47022,Monitor,3,166.99,500.97,NO_COUPON,0.0,0.0,500.97,500.97,208 Main St,Cash,Returned,TRK28855040,8,Facebook,2024,4,April,7,Sunday,1
ORD200517,2024-04-09,C55205,Tablet,4,198.35,793.4,FREESHIP,0.0,0.0,793.4,793.4,943 Main St,Cash,Cancelled,TRK88141634,7,Google,2024,4,April,9,Tuesday,0
ORD200518,2025-06-13,C30686,Printer,4,403.58,1614.32,SAVE10,0.1,161.43,1452.89,1614.32,319 Main St,Online,Pending,TRK59807273,9,Referral,2025,6,June,13,Friday,0
ORD200519,2025-05-10,C71797,Laptop,4,464.29,1857.16,SAVE10,0.1,185.72,1671.44,1857.16,941 Main St,Debit Card,Returned,TRK66010667,5,Email,2025,5,May,10,Saturday,1
ORD200520,2023-03-10,C66332,Monitor,3,635.98,1907.94,NO_COUPON,0.0,0.0,1907.94,1907.94,959 Main St,Cash,Returned,TRK27063398,5,Referral,2023,3,March,10,Friday,0
ORD200521,2024-02-25,C82318,Phone,1,528.06,528.06,NO_COUPON,0.0,0.0,528.06,528.06,991 Main St,Credit Card,Shipped,TRK37534165,2,Facebook,2024,2,February,25,Sunday,1
ORD200522,2024-04-20,C66254,Chair,1,515.32,515.32,FREESHIP,0.0,0.0,515.32,515.32,740 Main St,Gift Card,Cancelled,TRK82843861,1,Email,2024,4,April,20,Saturday,1
ORD200523,2025-02-18,C65083,Desk,4,657.79,2631.16,WINTER15,0.15,394.67,2236.49,2631.16,652 Main St,Credit Card,Returned,TRK60937148,6,Google,2025,2,February,18,Tuesday,0
ORD200524,2023-10-25,C44778,Phone,1,153.0,153.0,NO_COUPON,0.0,0.0,153.0,153.0,103 Main St,Credit Card,Returned,TRK92617366,4,Referral,2023,10,October,25,Wednesday,0
ORD200525,2023-12-03,C54499,Monitor,1,668.48,668.48,SAVE10,0.1,66.85,601.63,668.48,160 Main St,Debit Card,Shipped,TRK18061555,1,Email,2023,12,December,3,Sunday,1
ORD200526,2024-02-29,C91201,Desk,2,46.5,93.0,WINTER15,0.15,13.95,79.05,93.0,837 Main St,Cash,Returned,TRK63526023,7,Google,2024,2,February,29,Thursday,0
ORD200527,2024-08-19,C27202,Chair,5,653.47,3267.35,SAVE10,0.1,326.74,2940.61,3267.35,967 Main St,Credit Card,Cancelled,TRK75406128,10,Referral,2024,8,August,19,Monday,0
ORD200528,2025-02-26,C32011,Chair,1,628.89,628.89,SAVE10,0.1,62.89,566.0,628.89,686 Main St,Credit Card,Returned,TRK70997744,2,Referral,2025,2,February,26,Wednesday,0
ORD200529,2024-04-07,C21181,Tablet,2,675.1,1350.2,FREESHIP,0.0,0.0,1350.2,1350.2,938 Main St,Cash,Pending,TRK50363421,4,Google,2024,4,April,7,Sunday,1
ORD200530,2024-07-18,C98450,Chair,4,89.41,357.64,NO_COUPON,0.0,0.0,357.64,357.64,613 Main St,Online,Pending,TRK14809530,9,Google,2024,7,July,18,Thursday,0
ORD200531,2024-07-02,C64502,Desk,5,320.01,1600.05,NO_COUPON,0.0,0.0,1600.05,1600.05,722 Main St,Gift Card,Delivered,TRK14914388,6,Referral,2024,7,July,2,Tuesday,0
ORD200532,2025-05-03,C47365,Laptop,2,41.0,82.0,NO_COUPON,0.0,0.0,82.0,82.0,369 Main St,Online,Delivered,TRK42207882,7,Email,2025,5,May,3,Saturday,1
ORD200533,2023-03-05,C66349,Desk,1,565.85,565.85,FREESHIP,0.0,0.0,565.85,565.85,715 Main St,Gift Card,Returned,TRK63550793,1,Facebook,2023,3,March,5,Sunday,1
ORD200534,2024-06-06,C73289,Chair,3,648.59,1945.77,SAVE10,0.1,194.58,1751.19,1945.77,906 Main St,Debit Card,Cancelled,TRK70872738,4,Email,2024,6,June,6,Thursday,0
ORD200535,2024-07-24,C48649,Monitor,3,68.12,204.36,FREESHIP,0.0,0.0,204.36,204.36,332 Main St,Online,Cancelled,TRK45821445,3,Email,2024,7,July,24,Wednesday,0
ORD200536,2024-06-09,C18724,Chair,1,616.1,616.1,NO_COUPON,0.0,0.0,616.1,616.1,124 Main St,Cash,Returned,TRK52508861,6,Email,2024,6,June,9,Sunday,1
ORD200537,2025-03-23,C68553,Tablet,3,247.47,742.41,SAVE10,0.1,74.24,668.17,742.41,385 Main St,Online,Delivered,TRK58218971,4,Facebook,2025,3,March,23,Sunday,1
ORD200538,2024-05-24,C61280,Phone,3,490.74,1472.22,WINTER15,0.15,220.83,1251.39,1472.22,100 Main St,Cash,Shipped,TRK95487711,3,Email,2024,5,May,24,Friday,0
ORD200539,2025-02-18,C53277,Desk,3,531.72,1595.16,SAVE10,0.1,159.52,1435.64,1595.16,473 Main St,Gift Card,Delivered,TRK17653832,7,Google,2025,2,February,18,Tuesday,0
ORD200540,2024-01-29,C87281,Laptop,5,648.65,3243.25,NO_COUPON,0.0,0.0,3243.25,3243.25,852 Main St,Online,Pending,TRK81765057,7,Referral,2024,1,January,29,Monday,0
ORD200541,2023-08-07,C69009,Printer,5,456.06,2280.3,NO_COUPON,0.0,0.0,2280.3,2280.3,879 Main St,Cash,Pending,TRK61295842,10,Instagram,2023,8,August,7,Monday,0
ORD200542,2023-11-14,C49726,Tablet,1,17.98,17.98,FREESHIP,0.0,0.0,17.98,17.98,934 Main St,Cash,Cancelled,TRK20739460,6,Email,2023,11,November,14,Tuesday,0
ORD200543,2024-03-09,C37531,Desk,5,269.86,1349.3,WINTER15,0.15,202.4,1146.9,1349.3,354 Main St,Cash,Shipped,TRK93877673,6,Facebook,2024,3,March,9,Saturday,1
ORD200544,2024-03-10,C48713,Printer,5,31.96,159.8,FREESHIP,0.0,0.0,159.8,159.8,373 Main St,Credit Card,Returned,TRK96334419,5,Referral,2024,3,March,10,Sunday,1
ORD200545,2023-12-19,C74138,Monitor,2,98.47,196.94,NO_COUPON,0.0,0.0,196.94,196.94,964 Main St,Cash,Returned,TRK74091695,3,Instagram,2023,12,December,19,Tuesday,0
ORD200546,2024-03-01,C82399,Monitor,1,158.68,158.68,WINTER15,0.15,23.8,134.88,158.68,928 Main St,Credit Card,Returned,TRK77177284,6,Instagram,2024,3,March,1,Friday,0
ORD200547,2023-08-20,C40427,Phone,1,613.98,613.98,FREESHIP,0.0,0.0,613.98,613.98,411 Main St,Online,Delivered,TRK25392280,4,Facebook,2023,8,August,20,Sunday,1
ORD200548,2024-01-05,C17103,Printer,3,426.12,1278.36,WINTER15,0.15,191.75,1086.61,1278.36,922 Main St,Online,Delivered,TRK64398650,5,Instagram,2024,1,January,5,Friday,0
ORD200549,2025-02-25,C34266,Monitor,4,629.88,2519.52,WINTER15,0.15,377.93,2141.59,2519.52,550 Main St,Debit Card,Cancelled,TRK56378197,8,Instagram,2025,2,February,25,Tuesday,0
ORD200550,2023-10-29,C97485,Laptop,4,228.91,915.64,FREESHIP,0.0,0.0,915.64,915.64,573 Main St,Cash,Shipped,TRK81794737,4,Google,2023,10,October,29,Sunday,1
ORD200551,2023-05-18,C23947,Laptop,1,120.98,120.98,WINTER15,0.15,18.15,102.83,120.98,353 Main St,Debit Card,Delivered,TRK74812710,6,Email,2023,5,May,18,Thursday,0
ORD200552,2023-09-30,C21665,Chair,4,425.18,1700.72,WINTER15,0.15,255.11,1445.61,1700.72,560 Main St,Online,Returned,TRK29890761,8,Facebook,2023,9,September,30,Saturday,1
ORD200553,2023-08-23,C82550,Phone,2,333.83,667.66,FREESHIP,0.0,0.0,667.66,667.66,828 Main St,Gift Card,Cancelled,TRK74103758,4,Referral,2023,8,August,23,Wednesday,0
ORD200554,2025-05-30,C61943,Laptop,2,492.9,985.8,FREESHIP,0.0,0.0,985.8,985.8,610 Main St,Cash,Returned,TRK66126496,5,Instagram,2025,5,May,30,Friday,0
ORD200555,2023-01-07,C88933,Tablet,1,92.04,92.04,NO_COUPON,0.0,0.0,92.04,92.04,333 Main St,Cash,Shipped,TRK89306964,2,Facebook,2023,1,January,7,Saturday,1
ORD200556,2023-01-28,C30923,Laptop,1,654.27,654.27,SAVE10,0.1,65.43,588.84,654.27,932 Main St,Gift Card,Pending,TRK82609328,2,Facebook,2023,1,January,28,Saturday,1
ORD200557,2023-06-29,C56969,Tablet,1,56.2,56.2,WINTER15,0.15,8.43,47.77,56.2,130 Main St,Debit Card,Pending,TRK40719215,1,Facebook,2023,6,June,29,Thursday,0
